,index,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
4310,0,121 YISHUN STREET 11 CHONG PANG VIEW SINGAPORE 760121,121,CHONG PANG VIEW,1.43436897707944,103.830142952357,103.830142952357,760121,YISHUN STREET 11,CHONG PANG VIEW,27646.6009546754,46230.7511077747,121 Yishun Street 11
4311,0,432C YISHUN AVENUE 1 VISTA SPRING @ YISHUN SINGAPORE 763432,432C,VISTA SPRING @ YISHUN,1.41949570230707,103.845973427257,103.845973427257,763432,YISHUN AVENUE 1,VISTA SPRING @ YISHUN,29408.3019104944,44586.1428760774,432C Yishun Avenue 1
4312,0,262 YISHUN STREET 22 HDB-YISHUN SINGAPORE 760262,262,HDB-YISHUN,1.43578011197082,103.83917092486,103.83917092486,760262,YISHUN STREET 22,HDB-YISHUN,28651.2770578086,46386.7878910024,262 Yishun Street 22
4313,0,501 WOODLANDS DRIVE 14 HDB-WOODLANDS SINGAPORE 730501,501,HDB-WOODLANDS,1.43292524188658,103.792006998018,103.792006998018,730501,WOODLANDS DRIVE 14,HDB-WOODLANDS,23402.6439931324,46071.1513591111,501 Woodlands Drive 14
4314,1,501 WOODLANDS DRIVE 14 PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY Blk 501 (KN) SINGAPORE 730501,501,PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY Blk 501 (KN),1.43292523586448,103.792006999106,103.792006999106,730501,WOODLANDS DRIVE 14,PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY Blk 501 (KN),23402.6441142031,46071.1506932154,501 Woodlands Drive 14
4315,0,223 ANG MO KIO AVENUE 1 HDB-ANG MO KIO SINGAPORE 560223,223,HDB-ANG MO KIO,1.36604808445918,103.838122716883,103.838122716883,560223,ANG MO KIO AVENUE 1,HDB-ANG MO KIO,28534.6432265876,38676.1728609167,223 Ang Mo Kio Avenue 1
4316,0,44 LORONG 5 TOA PAYOH EAST PAYOH SPRING SINGAPORE 310044,44,EAST PAYOH SPRING,1.33623149606504,103.854043122839,103.854043122839,310044,LORONG 5 TOA PAYOH,EAST PAYOH SPRING,30306.4225432131,35379.2159660477,44 Lorong 5 Toa Payoh
4317,1,44 LORONG 5 TOA PAYOH WESLEY VINEYARD CHILDCARE LTD. SINGAPORE 310044,44,WESLEY VINEYARD CHILDCARE LTD.,1.33656759012955,103.853894095913,103.853894095913,310044,LORONG 5 TOA PAYOH,WESLEY VINEYARD CHILDCARE LTD.,30289.8371107307,35416.3793899398,44 Lorong 5 Toa Payoh
4318,0,324 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400324,324,KAMPUNG UBI ESTATE,1.32829434946577,103.904204443823,103.904204443823,400324,UBI AVENUE 1,KAMPUNG UBI ESTATE,35888.8741478683,34501.6703282092,324 Ubi Avenue 1
4319,0,268A COMPASSVALE LINK COMPASSVALE ARCADIA SINGAPORE 541268,268A,COMPASSVALE ARCADIA,1.38416869382671,103.896647916276,103.896647916276,541268,COMPASSVALE LINK,COMPASSVALE ARCADIA,35047.7477047374,40679.9512179811,268A Compassvale Link
4320,0,171A ANG MO KIO AVENUE 4 SINGAPORE 561171,171A,NIL,1.37455249951655,103.836123040285,103.836123040285,561171,ANG MO KIO AVENUE 4,171A ANG MO KIO AVENUE 4 SINGAPORE 561171,28312.1019927531,39616.5474475641,171 Ang Mo Kio Avenue 4
4321,1,171 ANG MO KIO AVENUE 4 KEBUN BARU LINK 1 SINGAPORE 560171,171,KEBUN BARU LINK 1,1.3747329123704,103.835682669212,103.835682669212,560171,ANG MO KIO AVENUE 4,KEBUN BARU LINK 1,28263.0941014732,39636.4965308085,171 Ang Mo Kio Avenue 4
4322,0,245 BISHAN STREET 22 HDB-BISHAN SINGAPORE 570245,245,HDB-BISHAN,1.36033727387087,103.843963448891,103.843963448891,570245,BISHAN STREET 22,HDB-BISHAN,29184.6497811212,38044.7026012205,245 Bishan Street 22
4323,1,245 BISHAN STREET 22 HDB PUBLIC SHELTERS SINGAPORE 570245,245,HDB PUBLIC SHELTERS,1.36019474589917,103.84413136044,103.84413136044,570245,BISHAN STREET 22,HDB PUBLIC SHELTERS,29203.3364472999,38028.9426674582,245 Bishan Street 22
4324,2,245 BISHAN STREET 22 MY FIRST SKOOL SINGAPORE 570245,245,MY FIRST SKOOL,1.36033727387086,103.843963449163,103.843963449163,570245,BISHAN STREET 22,MY FIRST SKOOL,29184.6498113875,38044.7026012205,245 Bishan Street 22
4325,3,245 BISHAN STREET 22 Commit Learning Bishan Pte Ltd SINGAPORE 570245,245,Commit Learning Bishan Pte Ltd,1.36033727387086,103.843963449163,103.843963449163,570245,BISHAN STREET 22,Commit Learning Bishan Pte Ltd,29184.6498113875,38044.7026012205,245 Bishan Street 22
4326,0,11 FARRER PARK ROAD FARRER PARK VIEW SINGAPORE 210011,11,FARRER PARK VIEW,1.31236768241479,103.852109307152,103.852109307152,210011,FARRER PARK ROAD,FARRER PARK VIEW,30091.2292861758,32740.4760281704,11 Farrer Park Road
4327,0,92 COMMONWEALTH DRIVE COMMONWEALTH 16 SINGAPORE 140092,92,COMMONWEALTH 16,1.30573175327774,103.800253694336,103.800253694336,140092,COMMONWEALTH DRIVE,COMMONWEALTH 16,24320.1830205364,32006.7254994214,92 Commonwealth Drive
4328,0,527A CHOA CHU KANG STREET 51 MULTI STOREY CAR PARK SINGAPORE 681527,527A,MULTI STOREY CAR PARK,1.3922908939942,103.74107061678,103.74107061678,681527,CHOA CHU KANG STREET 51,MULTI STOREY CAR PARK,17734.0108427269,41578.1697373577,527 Choa Chu Kang Street 51
4329,1,527 CHOA CHU KANG STREET 51 HDB-CHOA CHU KANG SINGAPORE 680527,527,HDB-CHOA CHU KANG,1.39188604126805,103.741404903499,103.741404903499,680527,CHOA CHU KANG STREET 51,HDB-CHOA CHU KANG,17771.2108606108,41533.4016641658,527 Choa Chu Kang Street 51
4330,0,124 SERANGOON NORTH AVENUE 1 HDB-SERANGOON NORTH ESTATE SINGAPORE 550124,124,HDB-SERANGOON NORTH ESTATE,1.36618689571988,103.871419458199,103.871419458199,550124,SERANGOON NORTH AVENUE 1,HDB-SERANGOON NORTH ESTATE,32240.1731958273,38691.5549594369,124 Serangoon North Avenue 1
4331,0,30 JALAN BAHAGIA WHAMPOA VISTA SINGAPORE 320030,30,WHAMPOA VISTA,1.32574105577944,103.858108254641,103.858108254641,320030,JALAN BAHAGIA,WHAMPOA VISTA,30758.8403962015,34219.2409223262,30 Jalan Bahagia
4332,0,420 CLEMENTI AVENUE 1 CASA CLEMENTI SINGAPORE 120420,420,CASA CLEMENTI,1.31004548976465,103.769123845594,103.769123845594,120420,CLEMENTI AVENUE 1,CASA CLEMENTI,20855.7288244253,32483.7836099155,420 Clementi Avenue 1
4333,1,420A CLEMENTI AVENUE 1 CASA CLEMENTI SINGAPORE 121420,420A,CASA CLEMENTI,1.30979102116856,103.768657661297,103.768657661297,121420,CLEMENTI AVENUE 1,CASA CLEMENTI,20803.8461405871,32455.6470976099,420 Clementi Avenue 1
4334,2,420A CLEMENTI AVENUE 1 DBS Clementi Avenue 1/420A SINGAPORE 121420,420A,DBS Clementi Avenue 1/420A,1.30973331229194,103.76863729776,103.76863729776,121420,CLEMENTI AVENUE 1,DBS Clementi Avenue 1/420A,20801.5797042356,32449.2660012841,420 Clementi Avenue 1
4335,3,420A CLEMENTI AVENUE 1 PCF SPARKLETOTS PRESCHOOL @ CLEMENTI 420A (CC) SINGAPORE 121420,420A,PCF SPARKLETOTS PRESCHOOL @ CLEMENTI 420A (CC),1.30964791583252,103.768667399399,103.768667399399,121420,CLEMENTI AVENUE 1,PCF SPARKLETOTS PRESCHOOL @ CLEMENTI 420A (CC),20804.9294922609,32439.8232076001,420 Clementi Avenue 1
4336,0,427 WOODLANDS STREET 41 HDB-WOODLANDS SINGAPORE 730427,427,HDB-WOODLANDS,1.42729507942922,103.772494639198,103.772494639198,730427,WOODLANDS STREET 41,HDB-WOODLANDS,21231.195474371,45448.6443877015,427 Woodlands Street 41
4337,0,120 SERANGOON NORTH AVENUE 1 HWI YOH VILLE SINGAPORE 550120,120,HWI YOH VILLE,1.36727586822073,103.871075579396,103.871075579396,550120,SERANGOON NORTH AVENUE 1,HWI YOH VILLE,32201.9016913198,38811.9674154781,120 Serangoon North Avenue 1
4338,0,865 YISHUN STREET 81 HDB-YISHUN SINGAPORE 760865,865,HDB-YISHUN,1.41426758730395,103.838259938154,103.838259938154,760865,YISHUN STREET 81,HDB-YISHUN,28549.9031937953,44008.0410344694,865 Yishun Street 81
4339,1,865 YISHUN STREET 81 BRIGHT JUNIORS PTE. LTD. SINGAPORE 760865,865,BRIGHT JUNIORS PTE. LTD.,1.41432425301576,103.838117776469,103.838117776469,760865,YISHUN STREET 81,BRIGHT JUNIORS PTE. LTD.,28534.0826029935,44014.3068097774,865 Yishun Street 81
4340,0,745 WOODLANDS CIRCLE HDB-WOODLANDS SINGAPORE 730745,745,HDB-WOODLANDS,1.44215817663943,103.795608530175,103.795608530175,730745,WOODLANDS CIRCLE,HDB-WOODLANDS,23803.4571434457,47092.0761936754,745 Woodlands Circle
4341,0,589 WOODLANDS DRIVE 16 HDB-WOODLANDS SINGAPORE 730589,589,HDB-WOODLANDS,1.42774541328116,103.795127473119,103.795127473119,730589,WOODLANDS DRIVE 16,HDB-WOODLANDS,23749.8963420544,45498.3858235683,589 Woodlands Drive 16
4342,0,315A ANG MO KIO STREET 31 TECK GHEE VISTA SINGAPORE 562315,315A,TECK GHEE VISTA,1.3642183152645,103.846861474806,103.846861474806,562315,ANG MO KIO STREET 31,TECK GHEE VISTA,29507.1638345397,38473.8500045761,315A Ang Mo Kio Street 31
4343,0,74 BEDOK NORTH ROAD HDB-BEDOK SINGAPORE 460074,74,HDB-BEDOK,1.32751177120152,103.942220384041,103.942220384041,460074,BEDOK NORTH ROAD,HDB-BEDOK,40119.6688042808,34415.2905271649,74 Bedok North Road
4344,0,503 ANG MO KIO AVENUE 5 CHENG SAN CREST SINGAPORE 560503,503,CHENG SAN CREST,1.3754616311928,103.848942047568,103.848942047568,560503,ANG MO KIO AVENUE 5,CHENG SAN CREST,29738.6988365201,39717.0801037755,503 Ang Mo Kio Avenue 5
4345,0,219 PETIR ROAD HDB-BUKIT PANJANG SINGAPORE 670219,219,HDB-BUKIT PANJANG,1.37416504802937,103.772712312801,103.772712312801,670219,PETIR ROAD,HDB-BUKIT PANJANG,21255.2673899452,39573.7904397454,219 Petir Road
4346,0,128C PUNGGOL FIELD WALK HDB-PUNGGOL SINGAPORE 823128,128C,HDB-PUNGGOL,1.39254913673629,103.912560905441,103.912560905441,823128,PUNGGOL FIELD WALK,HDB-PUNGGOL,36818.6304534151,41606.6721895858,128C Punggol Field Walk
4347,0,265E COMPASSVALE BOW THE CORIS SINGAPORE 548265,265E,THE CORIS,1.38190915167503,103.896656322872,103.896656322872,548265,COMPASSVALE BOW,THE CORIS,35048.6899168015,40430.1023908425,265E Compassvale Bow
4348,0,669A JURONG WEST STREET 64 HDB-JURONG WEST SINGAPORE 641669,669A,HDB-JURONG WEST,1.34289271652156,103.703136147885,103.703136147885,641669,JURONG WEST STREET 64,HDB-JURONG WEST,13512.0991433705,36116.1557414383,669A Jurong West Street 64
4349,0,222 LORONG 8 TOA PAYOH HDB-TOA PAYOH SINGAPORE 310222,222,HDB-TOA PAYOH,1.34177310664557,103.856039796964,103.856039796964,310222,LORONG 8 TOA PAYOH,HDB-TOA PAYOH,30528.6255928665,35991.9809144866,222 Lorong 8 Toa Payoh
4350,1,222 LORONG 8 TOA PAYOH PERTAPIS SENIOR CITIZENS FELLOWSHIP HOME SINGAPORE 310222,222,PERTAPIS SENIOR CITIZENS FELLOWSHIP HOME,1.3417659022573,103.856041153786,103.856041153786,310222,LORONG 8 TOA PAYOH,PERTAPIS SENIOR CITIZENS FELLOWSHIP HOME,30528.7765998359,35991.1842914224,222 Lorong 8 Toa Payoh
4351,0,296A YISHUN STREET 20 MULTI STOREY CAR PARK SINGAPORE 761296,296A,MULTI STOREY CAR PARK,1.43536706646392,103.834868979859,103.834868979859,761296,YISHUN STREET 20,MULTI STOREY CAR PARK,28172.536107957,46341.1146234889,296 Yishun Street 20
4352,1,296 YISHUN STREET 20 HDB-YISHUN SINGAPORE 760296,296,HDB-YISHUN,1.43539224579715,103.835500981499,103.835500981499,760296,YISHUN STREET 20,HDB-YISHUN,28242.868278053,46343.8988845069,296 Yishun Street 20
4353,0,665 CHOA CHU KANG CRESCENT HDB-CHOA CHU KANG SINGAPORE 680665,665,HDB-CHOA CHU KANG,1.40199745834202,103.750078423488,103.750078423488,680665,CHOA CHU KANG CRESCENT,HDB-CHOA CHU KANG,18736.5004472513,42651.4363000002,665 Choa Chu Kang Crescent
4354,0,10 MARSILING DRIVE MARSILING GARDENS SINGAPORE 730010,10,MARSILING GARDENS,1.44080567418722,103.777318569996,103.777318569996,730010,MARSILING DRIVE,MARSILING GARDENS,21768.0643314085,46942.5650969334,10 Marsiling Drive
4355,0,346 ANG MO KIO AVENUE 3 TECK GHEE EVERGREEN SINGAPORE 560346,346,TECK GHEE EVERGREEN,1.3670958687517,103.84966230288,103.84966230288,560346,ANG MO KIO AVENUE 3,TECK GHEE EVERGREEN,29818.8606554014,38792.0371589195,346 Ang Mo Kio Avenue 3
4356,0,114 HO CHING ROAD HDB-TAMAN JURONG SINGAPORE 610114,114,HDB-TAMAN JURONG,1.33378944321339,103.72411125115,103.72411125115,610114,HO CHING ROAD,HDB-TAMAN JURONG,15846.3602664645,35109.4462351594,114 Ho Ching Road
4357,0,725 WOODLANDS AVENUE 6 HDB-WOODLANDS SINGAPORE 730725,725,HDB-WOODLANDS,1.44435697271585,103.799119701865,103.799119701865,730725,WOODLANDS AVENUE 6,HDB-WOODLANDS,24194.1997420931,47335.2018962689,725 Woodlands Avenue 6
4358,1,725 WOODLANDS AVENUE 6 MY WORLD PRESCHOOL LTD. SINGAPORE 730725,725,MY WORLD PRESCHOOL LTD.,1.44435696450399,103.799119709481,103.799119709481,730725,WOODLANDS AVENUE 6,MY WORLD PRESCHOOL LTD.,24194.2005895976,47335.2009882294,725 Woodlands Avenue 6
4359,0,120 ANG MO KIO AVENUE 3 HDB-ANG MO KIO SINGAPORE 560120,120,HDB-ANG MO KIO,1.37004739686136,103.844594754874,103.844594754874,560120,ANG MO KIO AVENUE 3,HDB-ANG MO KIO,29254.9017410594,39118.3988784291,120 Ang Mo Kio Avenue 3
4360,0,776 WOODLANDS CRESCENT HDB-WOODLANDS SINGAPORE 730776,776,HDB-WOODLANDS,1.44806964071846,103.799762634431,103.799762634431,730776,WOODLANDS CRESCENT,HDB-WOODLANDS,24265.7541636397,47745.7291019373,776 Woodlands Crescent
4361,0,112 TAMPINES STREET 11 HDB-TAMPINES SINGAPORE 521112,112,HDB-TAMPINES,1.34629813577257,103.947509805595,103.947509805595,521112,TAMPINES STREET 11,HDB-TAMPINES,40708.2320782985,36492.6212348454,112 Tampines Street 11
4362,1,112 TAMPINES STREET 11 PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT 112 (CC) SINGAPORE 521112,112,PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT 112 (CC),1.3462983138677,103.94750621688,103.94750621688,521112,TAMPINES STREET 11,PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT 112 (CC),40707.8326922534,36492.6409090348,112 Tampines Street 11
4363,0,54 NEW UPPER CHANGI ROAD HDB-BEDOK SINGAPORE 461054,54,HDB-BEDOK,1.32486087785591,103.942554038061,103.942554038061,461054,NEW UPPER CHANGI ROAD,HDB-BEDOK,40156.8140976487,34122.1694403216,54 New Upper Changi Road
4364,0,520 ANG MO KIO AVENUE 5 HDB-ANG MO KIO SINGAPORE 560520,520,HDB-ANG MO KIO,1.37340540631751,103.851134219635,103.851134219635,560520,ANG MO KIO AVENUE 5,HDB-ANG MO KIO,29982.6621752966,39489.7149100341,520 Ang Mo Kio Avenue 5
4365,0,256 ANG MO KIO AVENUE 4 KEBUN BARU VIEW SINGAPORE 560256,256,KEBUN BARU VIEW,1.37061517595955,103.83596769452,103.83596769452,560256,ANG MO KIO AVENUE 4,KEBUN BARU VIEW,28294.8144035844,39181.1782180127,256 Ang Mo Kio Avenue 4
4366,0,18 MARSILING LANE SINGAPORE 730018,18,NIL,1.44341700697901,103.777861242296,103.777861242296,730018,MARSILING LANE,18 MARSILING LANE SINGAPORE 730018,21828.462428178,47231.3118245006,18 Marsiling Lane
4367,1,18 MARSILING LANE OCBC Marsiling Lane SINGAPORE 730018,18,OCBC Marsiling Lane,1.44368553798354,103.777802974967,103.777802974967,730018,MARSILING LANE,OCBC Marsiling Lane,21821.978904994,47261.0048073307,18 Marsiling Lane
4368,2,18 MARSILING LANE UOB Marsiling Lane SINGAPORE 730018,18,UOB Marsiling Lane,1.44368553798354,103.777802974967,103.777802974967,730018,MARSILING LANE,UOB Marsiling Lane,21821.978904994,47261.0048073307,18 Marsiling Lane
4369,0,278 TOH GUAN ROAD TOH GUAN VIEW SINGAPORE 600278,278,TOH GUAN VIEW,1.34090157770538,103.746437082019,103.746437082019,600278,TOH GUAN ROAD,TOH GUAN VIEW,18331.023030915,35895.7715857308,278 Toh Guan Road
4370,0,681B JURONG WEST CENTRAL 1 HDB-JURONG WEST SINGAPORE 642681,681B,HDB-JURONG WEST,1.34481773281617,103.704952551128,103.704952551128,642681,JURONG WEST CENTRAL 1,HDB-JURONG WEST,13714.2567667889,36329.004046971,681B Jurong West Central 1
4371,0,267A TOH GUAN ROAD MULTI STOREY CAR PARK SINGAPORE 601267,267A,MULTI STOREY CAR PARK,1.34155988964929,103.744937235987,103.744937235987,601267,TOH GUAN ROAD,MULTI STOREY CAR PARK,18164.1087818423,35968.5704148915,267 Toh Guan Road
4372,1,267 TOH GUAN ROAD TOH GUAN VIEW SINGAPORE 600267,267,TOH GUAN VIEW,1.34111736866106,103.744794661314,103.744794661314,600267,TOH GUAN ROAD,TOH GUAN VIEW,18148.2399741446,35919.6392226815,267 Toh Guan Road
4373,0,260 JURONG EAST STREET 24 HDB-JURONG EAST SINGAPORE 600260,260,HDB-JURONG EAST,1.34372175616442,103.740222868909,103.740222868909,600260,JURONG EAST STREET 24,HDB-JURONG EAST,17639.4591703667,36207.6383310519,260 Jurong East Street 24
4374,0,214 JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 600214,214,HDB-JURONG EAST,1.33928625957391,103.738985189412,103.738985189412,600214,JURONG EAST STREET 21,HDB-JURONG EAST,17501.6998604468,35717.1884235758,214 Jurong East Street 21
4375,0,277 TOH GUAN ROAD TOH GUAN VIEW SINGAPORE 600277,277,TOH GUAN VIEW,1.34131892672101,103.74672572293,103.74672572293,600277,TOH GUAN ROAD,TOH GUAN VIEW,18363.1473198056,35941.9188196007,277 Toh Guan Road
4376,0,915 JURONG WEST STREET 91 NANYANG EMERALD SINGAPORE 640915,915,NANYANG EMERALD,1.34108918953195,103.687870332112,103.687870332112,640915,JURONG WEST STREET 91,NANYANG EMERALD,11813.1631195767,35916.8260860071,915 Jurong West Street 91
4377,0,826 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640826,826,HDB-JURONG WEST,1.34604529493387,103.694423564846,103.694423564846,640826,JURONG WEST STREET 81,HDB-JURONG WEST,12542.5005763008,36464.8061382603,826 Jurong West Street 81
4378,1,826 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640826,826,HDB PUBLIC SHELTERS,1.34604948706978,103.694422327664,103.694422327664,640826,JURONG WEST STREET 81,HDB PUBLIC SHELTERS,12542.3629175103,36465.2696924321,826 Jurong West Street 81
4379,2,826 JURONG WEST STREET 81 Brilliant Student Care 826 SINGAPORE 640826,826,Brilliant Student Care 826,1.34604947913153,103.694422327392,103.694422327392,640826,JURONG WEST STREET 81,Brilliant Student Care 826,12542.3628872433,36465.2688146606,826 Jurong West Street 81
4380,3,826 JURONG WEST STREET 81 PPIS CHILD DEVELOPMENT CENTRE - JURONG SINGAPORE 640826,826,PPIS CHILD DEVELOPMENT CENTRE - JURONG,1.34604947913153,103.694422327392,103.694422327392,640826,JURONG WEST STREET 81,PPIS CHILD DEVELOPMENT CENTRE - JURONG,12542.3628872433,36465.2688146606,826 Jurong West Street 81
4381,0,250 JURONG EAST STREET 24 HDB-JURONG EAST SINGAPORE 600250,250,HDB-JURONG EAST,1.34265327777663,103.739976995418,103.739976995418,600250,JURONG EAST STREET 24,HDB-JURONG EAST,17612.0915859209,36089.4923416339,250 Jurong East Street 24
4382,0,665A JURONG WEST STREET 64 HDB-JURONG WEST SINGAPORE 641665,665A,HDB-JURONG WEST,1.34009319246623,103.703124305023,103.703124305023,641665,JURONG WEST STREET 64,HDB-JURONG WEST,13510.7646885052,35806.5979589857,665A Jurong West Street 64
4383,1,665A JURONG WEST STREET 64 PCF SPARKLETOTS PRESCHOOL @ PIONEER Blk 665A (KN) SINGAPORE 641665,665A,PCF SPARKLETOTS PRESCHOOL @ PIONEER Blk 665A (KN),1.34009318644466,103.703124315086,103.703124315086,641665,JURONG WEST STREET 64,PCF SPARKLETOTS PRESCHOOL @ PIONEER Blk 665A (KN),13510.7658084197,35806.5972930901,665A Jurong West Street 64
4384,0,688C CHOA CHU KANG CRESCENT HDB-CHOA CHU KANG SINGAPORE 683688,688C,HDB-CHOA CHU KANG,1.40318701316165,103.750993347138,103.750993347138,683688,CHOA CHU KANG CRESCENT,HDB-CHOA CHU KANG,18838.3237302874,42782.9677906632,688C Choa Chu Kang Crescent
4385,1,688C CHOA CHU KANG CRESCENT ACEKIDZ @ WORK PTE. LTD. SINGAPORE 683688,688C,ACEKIDZ @ WORK PTE. LTD.,1.40318759203059,103.750991222662,103.750991222662,683688,CHOA CHU KANG CRESCENT,ACEKIDZ @ WORK PTE. LTD.,18838.0873070663,42783.0318074487,688C Choa Chu Kang Crescent
4386,0,222 SERANGOON AVENUE 4 HDB-SERANGOON SINGAPORE 550222,222,HDB-SERANGOON,1.35842952473613,103.8712240101,103.8712240101,550222,SERANGOON AVENUE 4,HDB-SERANGOON,32218.4356379615,37833.7838796489,222 Serangoon Avenue 4
4387,0,845 WOODLANDS STREET 82 HDB-WOODLANDS SINGAPORE 730845,845,HDB-WOODLANDS,1.44275455946435,103.792532086511,103.792532086511,730845,WOODLANDS STREET 82,HDB-WOODLANDS,23461.0978562343,47158.0271336642,845 Woodlands Street 82
4388,0,207D PUNGGOL PLACE PUNGGOL SAILS SINGAPORE 824207,207D,PUNGGOL SAILS,1.400946529412,103.900708420292,103.900708420292,824207,PUNGGOL PLACE,PUNGGOL SAILS,35499.577208659,42535.1729791686,207D Punggol Place
4389,0,161 YISHUN STREET 11 HDB-YISHUN SINGAPORE 760161,161,HDB-YISHUN,1.43278627526013,103.833132900961,103.833132900961,760161,YISHUN STREET 11,HDB-YISHUN,27979.3368996805,46055.7436538767,161 Yishun Street 11
4390,0,457 CHOA CHU KANG AVENUE 4 HDB-CHOA CHU KANG SINGAPORE 680457,457,HDB-CHOA CHU KANG,1.3786354527176,103.736186811602,103.736186811602,680457,CHOA CHU KANG AVENUE 4,HDB-CHOA CHU KANG,17190.4449218789,40068.2399888597,457 Choa Chu Kang Avenue 4
4391,0,277B COMPASSVALE LINK ASPELLA SINGAPORE 542277,277B,ASPELLA,1.38233665875833,103.894510804136,103.894510804136,542277,COMPASSVALE LINK,ASPELLA,34809.9195046524,40477.3677240331,277B Compassvale Link
4392,1,277B COMPASSVALE LINK PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL Blk 277B (KN) SINGAPORE 542277,277B,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL Blk 277B (KN),1.38233665684199,103.894510812295,103.894510812295,542277,COMPASSVALE LINK,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL Blk 277B (KN),34809.9204126927,40477.3675121572,277B Compassvale Link
4393,0,109 TAMPINES STREET 11 HDB-TAMPINES SINGAPORE 521109,109,HDB-TAMPINES,1.34740780737331,103.948811827647,103.948811827647,521109,TAMPINES STREET 11,HDB-TAMPINES,40853.1272469868,36615.3301228099,109 Tampines Street 11
4394,1,109 TAMPINES STREET 11 CHANGKAT NEIGHBOURHOOD POLICE POST SINGAPORE 521109,109,CHANGKAT NEIGHBOURHOOD POLICE POST,1.34738871145197,103.949231684357,103.949231684357,521109,TAMPINES STREET 11,CHANGKAT NEIGHBOURHOOD POLICE POST,40899.8528414913,36613.2208075616,109 Tampines Street 11
4395,0,490 ADMIRALTY LINK SEMBAWANG GREEN SINGAPORE 750490,490,SEMBAWANG GREEN,1.45529973571921,103.817240683169,103.817240683169,750490,ADMIRALTY LINK,SEMBAWANG GREEN,26210.7903247879,48545.1755023785,490 Admiralty Link
4396,0,16 TOH YI DRIVE TOH YI GARDENS SINGAPORE 590016,16,TOH YI GARDENS,1.33940868079898,103.772605679864,103.772605679864,590016,TOH YI DRIVE,TOH YI GARDENS,21243.3039996477,35730.6067958493,16 Toh Yi Drive
4397,0,181A JELEBU ROAD MULTI STOREY CAR PARK SINGAPORE 671181,181A,MULTI STOREY CAR PARK,1.37940966208493,103.763463116485,103.763463116485,671181,JELEBU ROAD,MULTI STOREY CAR PARK,20225.9620165847,40153.7417459637,181 Jelebu Road
4398,1,181 JELEBU ROAD HDB-BUKIT PANJANG SINGAPORE 670181,181,HDB-BUKIT PANJANG,1.37925788735521,103.762997101416,103.762997101416,670181,JELEBU ROAD,HDB-BUKIT PANJANG,20174.0998544405,40136.9607823063,181 Jelebu Road
4399,0,523 JELAPANG ROAD PANGSHAN VALLEY SINGAPORE 670523,523,PANGSHAN VALLEY,1.3869750278266,103.765700895316,103.765700895316,670523,JELAPANG ROAD,PANGSHAN VALLEY,20475.0227259628,40990.2748712246,523 Jelapang Road
4400,0,140 MARSILING ROAD HDB-WOODLANDS SINGAPORE 730140,140,HDB-WOODLANDS,1.43765572386863,103.776725571123,103.776725571123,730140,MARSILING ROAD,HDB-WOODLANDS,21702.0640546056,46594.2608750388,140 Marsiling Road
4401,0,430 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560430,430,CHONG BOON HEIGHTS,1.36899287777803,103.85276134968,103.85276134968,560430,ANG MO KIO AVENUE 3,CHONG BOON HEIGHTS,30163.7457453185,39001.8013385199,430 Ang Mo Kio Avenue 3
4402,0,124 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320124,124,MCNAIR SPRING,1.31834857200374,103.8560612412,103.8560612412,320124,MCNAIR ROAD,MCNAIR SPRING,30531.035953482,33401.8157633096,124 Mcnair Road
4403,0,588C ANG MO KIO STREET 52 PARK CENTRAL @ AMK SINGAPORE 563588,588C,PARK CENTRAL @ AMK,1.37183157010085,103.853670978083,103.853670978083,563588,ANG MO KIO STREET 52,PARK CENTRAL @ AMK,30264.9737479177,39315.69034837,588C Ang Mo Kio Street 52
4404,0,385 TAMPINES STREET 32 HDB-TAMPINES SINGAPORE 520385,385,HDB-TAMPINES,1.35496004375849,103.95852095013,103.95852095013,520385,TAMPINES STREET 32,HDB-TAMPINES,41933.6043395153,37450.4732211884,385 Tampines Street 32
4405,1,385 TAMPINES STREET 32 PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST 385 (CC) SINGAPORE 520385,385,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST 385 (CC),1.35496004266329,103.958520955298,103.958520955298,520385,TAMPINES STREET 32,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST 385 (CC),41933.6049146065,37450.4731001165,385 Tampines Street 32
